38.6000	661.00
38.6500	658.00
38.7000	609.00
38.7500	640.00
38.8000	595.00
38.8500	640.00
38.9000	636.00
38.9500	592.00
39.0000	588.00
39.0500	608.00
39.1000	643.00
39.1500	614.00
39.2000	659.00
39.2500	617.00
39.3000	626.00
39.3500	620.00
39.4000	596.00
39.4500	646.00
39.5000	572.00
39.5500	577.00
39.6000	614.00
39.6500	583.00
39.7000	605.00
39.7500	604.00
39.8000	611.00
39.8500	619.00
39.9000	610.00
39.9500	612.00
40.0000	590.00
40.0500	609.00
40.1000	588.00
40.1500	611.00
40.2000	634.00
40.2500	579.00
40.3000	566.00
40.3500	570.00
40.4000	577.00
40.4500	519.00
40.5000	581.00
40.5500	592.00
40.6000	552.00
40.6500	600.00
40.7000	563.00
40.7500	566.00
40.8000	579.00
40.8500	603.00
40.9000	556.00
40.9500	555.00
41.0000	539.00
41.0500	561.00
41.1000	582.00
41.1500	577.00
41.2000	576.00
41.2500	568.00
41.3000	582.00
41.3500	555.00
41.4000	552.00
41.4500	582.00
41.5000	515.00
41.5500	526.00
41.6000	570.00
41.6500	544.00
41.7000	551.00
41.7500	539.00
41.8000	564.00
41.8500	563.00
41.9000	501.00
41.9500	566.00
42.0000	577.00
42.0500	536.00
42.1000	488.00
42.1500	592.00
42.2000	557.00
42.2500	500.00
42.3000	553.00
42.3500	480.00
42.4000	517.00
42.4500	535.00
42.5000	541.00
42.5500	517.00
42.6000	548.00
42.6500	518.00
42.7000	578.00
42.7500	516.00
42.8000	554.00
42.8500	551.00
42.9000	539.00
42.9500	544.00
43.0000	541.00
43.0500	532.00
43.1000	558.00
43.1500	513.00
43.2000	501.00
43.2500	546.00
43.3000	514.00
43.3500	514.00
43.4000	557.00
43.4500	489.00
43.5000	546.00
43.5500	528.00
43.6000	537.00
43.6500	507.00
43.7000	538.00
43.7500	539.00
43.8000	510.00
43.8500	533.00
43.9000	473.00
43.9500	510.00
44.0000	474.00
44.0500	545.00
44.1000	517.00
44.1500	563.00
44.2000	584.00
44.2500	519.00
44.3000	545.00
44.3500	525.00
44.4000	556.00
44.4500	540.00
44.5000	567.00
44.5500	528.00
44.6000	562.00
44.6500	556.00
44.7000	533.00
44.7500	596.00
44.8000	572.00
44.8500	544.00
44.9000	603.00
44.9500	592.00
45.0000	608.00
45.0500	688.00
45.1000	723.00
45.1500	827.00
45.2000	958.00
45.2500	1325.00
45.3000	1680.00
45.3500	2438.00
45.4000	3636.00
45.4500	4645.00
45.5000	5161.00
45.5500	5320.00
45.6000	4941.00
45.6500	4125.00
45.7000	2976.00
45.7500	2107.00
45.8000	1361.00
45.8500	957.00
45.9000	816.00
45.9500	710.00
46.0000	662.00
46.0500	631.00
46.1000	620.00
46.1500	556.00
46.2000	576.00
46.2500	525.00
46.3000	539.00
46.3500	503.00
46.4000	554.00
46.4500	500.00
46.5000	528.00
46.5500	545.00
46.6000	541.00
46.6500	485.00
46.7000	515.00
46.7500	500.00
46.8000	508.00
46.8500	510.00
46.9000	510.00
46.9500	546.00
47.0000	529.00
47.0500	509.00
47.1000	512.00
47.1500	567.00
47.2000	505.00
47.2500	464.00
47.3000	491.00
47.3500	514.00
47.4000	535.00
47.4500	548.00
47.5000	530.00
47.5500	520.00
47.6000	505.00
47.6500	499.00
47.7000	516.00
47.7500	509.00
47.8000	523.00
47.8500	546.00
47.9000	489.00
47.9500	486.00
48.0000	554.00
48.0500	532.00
48.1000	483.00
48.1500	468.00
48.2000	494.00
48.2500	455.00
48.3000	504.00
48.3500	494.00
48.4000	470.00
48.4500	497.00
48.5000	484.00
48.5500	444.00
48.6000	525.00
48.6500	465.00
48.7000	500.00
48.7500	480.00
48.8000	516.00
48.8500	496.00
48.9000	480.00
48.9500	484.00
49.0000	464.00
49.0500	507.00
49.1000	464.00
49.1500	466.00
49.2000	464.00
49.2500	532.00
49.3000	496.00
49.3500	475.00
49.4000	487.00
49.4500	521.00
49.5000	496.00
49.5500	480.00
49.6000	528.00
49.6500	512.00
49.7000	514.00
49.7500	478.00
49.8000	480.00
49.8500	494.00
49.9000	426.00
49.9500	513.00
50.0000	471.00
50.0500	519.00
50.1000	472.00
50.1500	484.00
50.2000	512.00
50.2500	503.00
50.3000	492.00
50.3500	462.00
50.4000	500.00
50.4500	489.00
50.5000	466.00
50.5500	477.00
50.6000	462.00
50.6500	506.00
50.7000	464.00
50.7500	508.00
50.8000	477.00
50.8500	468.00
50.9000	515.00
50.9500	488.00
51.0000	480.00
51.0500	494.00
51.1000	512.00
51.1500	487.00
51.2000	485.00
51.2500	494.00
51.3000	544.00
51.3500	545.00
51.4000	535.00
51.4500	470.00
51.5000	489.00
51.5500	506.00
51.6000	526.00
51.6500	496.00
51.7000	500.00
51.7500	529.00
51.8000	531.00
51.8500	584.00
51.9000	530.00
51.9500	579.00
52.0000	568.00
52.0500	597.00
52.1000	544.00
52.1500	606.00
52.2000	636.00
52.2500	668.00
52.3000	638.00
52.3500	722.00
52.4000	795.00
52.4500	871.00
52.5000	1021.00
52.5500	1239.00
52.6000	1432.00
52.6500	1740.00
52.7000	1990.00
52.7500	2184.00
52.8000	2457.00
52.8500	2627.00
52.9000	2704.00
52.9500	2839.00
53.0000	2855.00
53.0500	3066.00
53.1000	3392.00
53.1500	3671.00
53.2000	3988.00
53.2500	3817.00
53.3000	3764.00
53.3500	3310.00
53.4000	2744.00
53.4500	2098.00
53.5000	1660.00
53.5500	1196.00
53.6000	984.00
53.6500	841.00
53.7000	752.00
53.7500	656.00
53.8000	617.00
53.8500	592.00
53.9000	587.00
53.9500	570.00
54.0000	572.00
54.0500	528.00
54.1000	548.00
54.1500	510.00
54.2000	470.00
54.2500	491.00
54.3000	480.00
54.3500	518.00
54.4000	481.00
54.4500	501.00
54.5000	481.00
54.5500	481.00
54.6000	458.00
54.6500	437.00
54.7000	498.00
54.7500	462.00
54.8000	480.00
54.8500	491.00
54.9000	487.00
54.9500	485.00
55.0000	466.00
55.0500	488.00
55.1000	458.00
55.1500	496.00
55.2000	484.00
55.2500	472.00
55.3000	488.00
55.3500	508.00
55.4000	461.00
55.4500	471.00
55.5000	466.00
55.5500	440.00
55.6000	427.00
55.6500	477.00
55.7000	433.00
55.7500	476.00
55.8000	481.00
55.8500	448.00
55.9000	497.00
55.9500	403.00
56.0000	476.00
56.0500	441.00
56.1000	439.00
56.1500	492.00
56.2000	474.00
56.2500	483.00
56.3000	460.00
56.3500	473.00
56.4000	444.00
56.4500	444.00
56.5000	466.00
56.5500	458.00
56.6000	483.00
56.6500	508.00
56.7000	446.00
56.7500	492.00
56.8000	451.00
56.8500	445.00
56.9000	467.00
56.9500	436.00
57.0000	488.00
57.0500	488.00
57.1000	426.00
57.1500	451.00
57.2000	458.00
57.2500	451.00
57.3000	444.00
57.3500	448.00
57.4000	421.00
57.4500	458.00
57.5000	452.00
57.5500	450.00
57.6000	465.00
57.6500	460.00
57.7000	434.00
57.7500	460.00
57.8000	459.00
57.8500	440.00
57.9000	473.00
57.9500	453.00
58.0000	446.00
58.0500	441.00
58.1000	446.00
58.1500	453.00
58.2000	471.00
58.2500	471.00
58.3000	435.00
58.3500	464.00
58.4000	468.00
58.4500	459.00
58.5000	450.00
58.5500	460.00
58.6000	475.00
58.6500	439.00
58.7000	476.00
58.7500	436.00
58.8000	426.00
58.8500	466.00
58.9000	459.00
58.9500	497.00
59.0000	454.00
59.0500	546.00
59.1000	508.00
59.1500	516.00
59.2000	509.00
59.2500	484.00
59.3000	560.00
59.3500	565.00
59.4000	617.00
59.4500	681.00
59.5000	715.00
59.5500	803.00
59.6000	925.00
59.6500	1000.00
59.7000	1089.00
59.7500	1128.00
59.8000	1193.00
59.8500	1268.00
59.9000	1339.00
59.9500	1394.00
60.0000	1472.00
60.0500	1420.00
60.1000	1382.00
60.1500	1310.00
60.2000	1187.00
60.2500	1009.00
60.3000	841.00
60.3500	745.00
60.4000	628.00
60.4500	566.00
60.5000	556.00
60.5500	483.00
60.6000	512.00
60.6500	466.00
60.7000	520.00
60.7500	441.00
60.8000	509.00
60.8500	454.00
60.9000	486.00
60.9500	448.00
61.0000	468.00
61.0500	448.00
61.1000	449.00
61.1500	446.00
61.2000	448.00
61.2500	470.00
61.3000	435.00
61.3500	441.00
61.4000	467.00
61.4500	445.00
61.5000	469.00
61.5500	448.00
61.6000	444.00
61.6500	459.00
61.7000	472.00
61.7500	480.00
61.8000	419.00
61.8500	424.00
61.9000	416.00
61.9500	430.00
62.0000	433.00
62.0500	397.00
62.1000	416.00
62.1500	421.00
62.2000	438.00
62.2500	454.00
62.3000	416.00
62.3500	445.00
62.4000	442.00
62.4500	462.00
62.5000	421.00
62.5500	419.00
62.6000	462.00
62.6500	439.00
62.7000	410.00
62.7500	448.00
62.8000	436.00
62.8500	480.00
62.9000	480.00
62.9500	466.00
63.0000	435.00
63.0500	405.00
63.1000	459.00
63.1500	422.00
63.2000	441.00
63.2500	443.00
63.3000	460.00
63.3500	444.00
63.4000	446.00
63.4500	449.00
63.5000	444.00
63.5500	489.00
63.6000	448.00
63.6500	476.00
63.7000	432.00
63.7500	459.00
63.8000	496.00
63.8500	460.00
63.9000	456.00
63.9500	419.00
64.0000	442.00
64.0500	465.00
64.1000	441.00
64.1500	440.00
64.2000	449.00
64.2500	429.00
64.3000	424.00
64.3500	483.00
64.4000	460.00
64.4500	449.00
64.5000	481.00
64.5500	490.00
64.6000	474.00
64.6500	466.00
64.7000	474.00
64.7500	445.00
64.8000	448.00
64.8500	491.00
64.9000	443.00
64.9500	486.00
65.0000	500.00
65.0500	531.00
65.1000	490.00
65.1500	517.00
65.2000	448.00
65.2500	528.00
65.3000	523.00
65.3500	549.00
65.4000	492.00
65.4500	525.00
65.5000	562.00
65.5500	578.00
65.6000	619.00
65.6500	641.00
65.7000	706.00
65.7500	805.00
65.8000	825.00
65.8500	1024.00
65.9000	1158.00
65.9500	1559.00
66.0000	1898.00
66.0500	2250.00
66.1000	2704.00
66.1500	2999.00
66.2000	3414.00
66.2500	3898.00
66.3000	4193.00
66.3500	4562.00
66.4000	4769.00
66.4500	4728.00
66.5000	4369.00
66.5500	3953.00
66.6000	3232.00
66.6500	2539.00
66.7000	1985.00
66.7500	1552.00
66.8000	1137.00
66.8500	884.00
66.9000	798.00
66.9500	736.00
67.0000	619.00
67.0500	624.00
67.1000	560.00
67.1500	515.00
67.2000	534.00
67.2500	558.00
67.3000	462.00
67.3500	503.00
67.4000	544.00
67.4500	443.00
67.5000	518.00
67.5500	482.00
67.6000	473.00
67.6500	486.00
67.7000	509.00
67.7500	449.00
67.8000	480.00
67.8500	472.00
67.9000	424.00
67.9500	473.00
68.0000	451.00
68.0500	480.00
68.1000	455.00
68.1500	421.00
68.2000	444.00
68.2500	460.00
68.3000	403.00
68.3500	444.00
68.4000	471.00
68.4500	438.00
68.5000	440.00
68.5500	448.00
68.6000	460.00
68.6500	464.00
68.7000	476.00
68.7500	464.00
68.8000	425.00
68.8500	457.00
68.9000	441.00
68.9500	423.00
69.0000	457.00
69.0500	445.00
69.1000	440.00
69.1500	413.00
69.2000	461.00
69.2500	427.00
69.3000	422.00
69.3500	440.00
69.4000	419.00
69.4500	489.00
69.5000	423.00
69.5500	452.00
69.6000	450.00
69.6500	407.00
69.7000	411.00
69.7500	462.00
69.8000	422.00
69.8500	493.00
69.9000	400.00
69.9500	489.00
70.0000	476.00
70.0500	444.00
70.1000	418.00
70.1500	469.00
70.2000	448.00
70.2500	453.00
70.3000	416.00
70.3500	439.00
70.4000	420.00
70.4500	438.00
70.5000	420.00
70.5500	416.00
70.6000	404.00
70.6500	397.00
70.7000	423.00
70.7500	430.00
70.8000	448.00
70.8500	432.00
70.9000	421.00
70.9500	446.00
71.0000	438.00
71.0500	411.00
71.1000	416.00
71.1500	405.00
71.2000	423.00
71.2500	448.00
71.3000	394.00
71.3500	458.00
71.4000	410.00
71.4500	406.00
71.5000	418.00
71.5500	468.00
71.6000	449.00
71.6500	430.00
71.7000	417.00
71.7500	419.00
71.8000	436.00
71.8500	432.00
71.9000	400.00
71.9500	436.00
72.0000	441.00
72.0500	426.00
72.1000	400.00
72.1500	464.00
72.2000	416.00
72.2500	468.00
72.3000	439.00
72.3500	406.00
72.4000	425.00
72.4500	408.00
72.5000	433.00
72.5500	403.00
72.6000	442.00
72.6500	434.00
72.7000	464.00
72.7500	376.00
72.8000	430.00
72.8500	385.00
72.9000	448.00
72.9500	427.00
73.0000	398.00
73.0500	439.00
73.1000	409.00
73.1500	408.00
73.2000	454.00
73.2500	420.00
73.3000	402.00
73.3500	482.00
73.4000	432.00
73.4500	453.00
73.5000	424.00
73.5500	441.00
73.6000	429.00
73.6500	397.00
73.7000	428.00
73.7500	419.00
73.8000	424.00
73.8500	406.00
73.9000	401.00
73.9500	451.00
74.0000	436.00
74.0500	448.00
74.1000	381.00
74.1500	402.00
74.2000	432.00
74.2500	437.00
74.3000	445.00
74.3500	389.00
74.4000	397.00
74.4500	446.00
74.5000	428.00
74.5500	416.00
74.6000	418.00
74.6500	442.00
74.7000	429.00
74.7500	448.00
74.8000	432.00
74.8500	448.00
74.9000	418.00
74.9500	458.00
75.0000	426.00
75.0500	405.00
75.1000	419.00
75.1500	413.00
75.2000	443.00
75.2500	416.00
75.3000	418.00
75.3500	419.00
75.4000	422.00
75.4500	438.00
75.5000	432.00
75.5500	419.00
75.6000	416.00
75.6500	448.00
75.7000	419.00
75.7500	417.00
75.8000	398.00
75.8500	443.00
75.9000	455.00
75.9500	427.00
76.0000	432.00
76.0500	448.00
76.1000	402.00
76.1500	409.00
76.2000	440.00
76.2500	425.00
76.3000	440.00
76.3500	446.00
76.4000	468.00
76.4500	445.00
76.5000	438.00
76.5500	425.00
76.6000	449.00
76.6500	433.00
76.7000	462.00
76.7500	433.00
76.8000	435.00
76.8500	460.00
76.9000	442.00
76.9500	471.00
77.0000	478.00
77.0500	459.00
77.1000	477.00
77.1500	427.00
77.2000	484.00
77.2500	418.00
77.3000	504.00
77.3500	473.00
77.4000	470.00
77.4500	474.00
77.5000	508.00
77.5500	530.00
77.6000	529.00
77.6500	585.00
77.7000	624.00
77.7500	617.00
77.8000	721.00
77.8500	689.00
77.9000	837.00
77.9500	1027.00
78.0000	1154.00
78.0500	1434.00
78.1000	1753.00
78.1500	1890.00
78.2000	2124.00
78.2500	2200.00
78.3000	2352.00
78.3500	2333.00
78.4000	2290.00
78.4500	2221.00
78.5000	2126.00
78.5500	2001.00
78.6000	1814.00
78.6500	1629.00
78.7000	1523.00
78.7500	1333.00
78.8000	1091.00
78.8500	921.00
78.9000	814.00
78.9500	749.00
79.0000	646.00
79.0500	570.00
79.1000	573.00
79.1500	544.00
79.2000	541.00
79.2500	520.00
79.3000	485.00
79.3500	455.00
79.4000	444.00
79.4500	388.00
79.5000	444.00
79.5500	462.00
79.6000	452.00
79.6500	457.00
79.7000	438.00
79.7500	459.00
79.8000	454.00
79.8500	446.00
79.9000	442.00
79.9500	448.00
80.0000	432.00
80.0500	488.00
80.1000	436.00
80.1500	455.00
80.2000	427.00
80.2500	389.00
80.3000	445.00
80.3500	448.00
80.4000	455.00
80.4500	436.00
80.5000	424.00
80.5500	450.00
80.6000	487.00
80.6500	468.00
80.7000	396.00
80.7500	434.00
80.8000	400.00
80.8500	404.00
80.9000	445.00
80.9500	459.00
81.0000	435.00
81.0500	467.00
81.1000	389.00
81.1500	395.00
81.2000	434.00
81.2500	440.00
81.3000	424.00
81.3500	428.00
81.4000	451.00
81.4500	405.00
81.5000	445.00
81.5500	398.00
81.6000	455.00
81.6500	425.00
81.7000	451.00
81.7500	407.00
81.8000	419.00
81.8500	455.00
81.9000	445.00
81.9500	446.00
82.0000	468.00
82.0500	425.00
82.1000	429.00
82.1500	407.00
82.2000	467.00
82.2500	427.00
82.3000	470.00
82.3500	419.00
82.4000	440.00
82.4500	426.00
82.5000	408.00
82.5500	393.00
82.6000	418.00
82.6500	481.00
82.7000	427.00
82.7500	394.00
82.8000	422.00
82.8500	451.00
82.9000	406.00
82.9500	449.00
83.0000	441.00
83.0500	469.00
83.1000	480.00
83.1500	404.00
83.2000	460.00
83.2500	480.00
83.3000	475.00
83.3500	454.00
83.4000	488.00
83.4500	460.00
83.5000	514.00
83.5500	471.00
83.6000	506.00
83.6500	540.00
83.7000	542.00
83.7500	574.00
83.8000	620.00
83.8500	731.00
83.9000	742.00
83.9500	778.00
84.0000	864.00
84.0500	902.00
84.1000	954.00
84.1500	891.00
84.2000	900.00
84.2500	923.00
84.3000	882.00
84.3500	825.00
84.4000	796.00
84.4500	752.00
84.5000	736.00
84.5500	636.00
84.6000	560.00
84.6500	528.00
84.7000	544.00
84.7500	515.00
84.8000	486.00
84.8500	462.00
84.9000	482.00
84.9500	468.00
85.0000	450.00
85.0500	416.00
85.1000	478.00
85.1500	409.00
85.2000	435.00
85.2500	418.00
85.3000	436.00
85.3500	435.00
85.4000	425.00
85.4500	416.00
85.5000	414.00
85.5500	430.00
85.6000	433.00
85.6500	436.00
85.7000	428.00
85.7500	359.00
85.8000	424.00
85.8500	416.00
85.9000	434.00
85.9500	388.00
86.0000	436.00
86.0500	359.00
86.1000	430.00
86.1500	413.00
86.2000	416.00
86.2500	441.00
86.3000	434.00
86.3500	422.00
86.4000	435.00
86.4500	408.00
86.5000	414.00
86.5500	445.00
86.6000	418.00
86.6500	454.00
86.7000	471.00
86.7500	412.00
86.8000	424.00
86.8500	458.00
86.9000	448.00
86.9500	426.00
87.0000	422.00
87.0500	443.00
87.1000	464.00
87.1500	397.00
87.2000	427.00
87.2500	455.00
87.3000	427.00
87.3500	427.00
87.4000	476.00
87.4500	430.00
87.5000	425.00
87.5500	454.00
87.6000	436.00
87.6500	465.00
87.7000	425.00
87.7500	472.00
87.8000	433.00
87.8500	429.00
87.9000	485.00
87.9500	480.00
88.0000	429.00
88.0500	477.00
88.1000	467.00
88.1500	430.00
88.2000	438.00
88.2500	416.00
88.3000	473.00
88.3500	488.00
88.4000	471.00
88.4500	450.00
88.5000	489.00
88.5500	507.00
88.6000	450.00
88.6500	444.00
88.7000	477.00
88.7500	498.00
88.8000	505.00
88.8500	568.00
88.9000	574.00
88.9500	632.00
89.0000	663.00
89.0500	701.00
89.1000	739.00
89.1500	878.00
89.2000	897.00
89.2500	963.00
89.3000	1020.00
89.3500	1034.00
89.4000	1017.00
89.4500	1090.00
89.5000	1081.00
89.5500	1069.00
89.6000	1109.00
89.6500	1021.00
89.7000	1173.00
89.7500	1112.00
89.8000	1155.00
89.8500	1164.00
89.9000	1223.00
89.9500	1344.00
90.0000	1427.00
90.0500	1521.00
90.1000	1643.00
90.1500	1589.00
90.2000	1527.00
90.2500	1505.00
90.3000	1437.00
90.3500	1296.00
90.4000	1156.00
90.4500	1019.00
90.5000	965.00
90.5500	833.00
90.6000	788.00
90.6500	682.00
90.7000	603.00
90.7500	528.00
90.8000	579.00
90.8500	551.00
90.9000	539.00
90.9500	507.00
91.0000	468.00
91.0500	448.00
91.1000	482.00
91.1500	462.00
91.2000	482.00
91.2500	435.00
91.3000	489.00
91.3500	450.00
91.4000	461.00
91.4500	477.00
91.5000	480.00
91.5500	422.00
91.6000	439.00
91.6500	452.00
91.7000	445.00
91.7500	443.00
91.8000	426.00
91.8500	450.00
91.9000	416.00
91.9500	418.00
92.0000	448.00
92.0500	441.00
92.1000	400.00
92.1500	478.00
92.2000	471.00
92.2500	487.00
92.3000	443.00
92.3500	429.00
92.4000	425.00
92.4500	393.00
92.5000	433.00
92.5500	470.00
92.6000	409.00
92.6500	436.00
92.7000	436.00
92.7500	435.00
92.8000	408.00
92.8500	411.00
92.9000	451.00
92.9500	424.00
93.0000	429.00
93.0500	440.00
93.1000	470.00
93.1500	429.00
93.2000	430.00
93.2500	443.00
93.3000	456.00
93.3500	439.00
93.4000	430.00
93.4500	418.00
93.5000	435.00
93.5500	416.00
93.6000	457.00
93.6500	453.00
93.7000	448.00
93.7500	482.00
93.8000	467.00
93.8500	438.00
93.9000	440.00
93.9500	414.00
94.0000	432.00
94.0500	458.00
94.1000	462.00
94.1500	404.00
94.2000	464.00
94.2500	442.00
94.3000	464.00
94.3500	491.00
94.4000	481.00
94.4500	488.00
94.5000	506.00
94.5500	494.00
94.6000	504.00
94.6500	518.00
94.7000	504.00
94.7500	526.00
94.8000	592.00
94.8500	610.00
94.9000	704.00
94.9500	666.00
95.0000	691.00
95.0500	714.00
95.1000	722.00
95.1500	756.00
95.2000	755.00
95.2500	784.00
95.3000	804.00
95.3500	818.00
95.4000	820.00
95.4500	802.00
95.5000	842.00
95.5500	846.00
95.6000	834.00
95.6500	885.00
95.7000	921.00
95.7500	976.00
95.8000	980.00
95.8500	1044.00
95.9000	1045.00
95.9500	995.00
96.0000	969.00
96.0500	840.00
96.1000	816.00
96.1500	750.00
96.2000	711.00
96.2500	650.00
96.3000	583.00
96.3500	576.00
96.4000	526.00
96.4500	467.00
96.5000	504.00
96.5500	480.00
96.6000	439.00
96.6500	448.00
96.7000	477.00
96.7500	444.00
96.8000	475.00
96.8500	407.00
96.9000	464.00
96.9500	453.00
97.0000	426.00
97.0500	472.00
97.1000	396.00
97.1500	432.00
97.2000	418.00
97.2500	471.00
97.3000	405.00
97.3500	436.00
97.4000	444.00
97.4500	449.00
97.5000	429.00
97.5500	421.00
97.6000	400.00
97.6500	421.00
97.7000	392.00
97.7500	446.00
97.8000	433.00
97.8500	405.00
97.9000	496.00
97.9500	390.00
98.0000	420.00
98.0500	444.00
98.1000	398.00
98.1500	427.00
98.2000	402.00
98.2500	422.00
98.3000	416.00
98.3500	468.00
98.4000	453.00
98.4500	418.00
98.5000	432.00
98.5500	456.00
98.6000	442.00
98.6500	469.00
98.7000	453.00
98.7500	430.00
98.8000	436.00
98.8500	428.00
98.9000	433.00
98.9500	435.00
99.0000	448.00
99.0500	397.00
99.1000	443.00
99.1500	373.00
99.2000	467.00
99.2500	452.00
99.3000	421.00
99.3500	460.00
99.4000	437.00
99.4500	428.00
99.5000	403.00
99.5500	448.00
99.6000	397.00
99.6500	448.00
99.7000	421.00
99.7500	433.00
99.8000	398.00
99.8500	416.00
99.9000	454.00
99.9500	448.00
100.0000	454.00
100.0500	417.00
100.1000	433.00
100.1500	450.00
100.2000	459.00
100.2500	456.00
100.3000	484.00
100.3500	445.00
100.4000	417.00
100.4500	489.00
100.5000	497.00
100.5500	458.00
100.6000	488.00
100.6500	489.00
100.7000	508.00
100.7500	501.00
100.8000	551.00
100.8500	533.00
100.9000	565.00
100.9500	589.00
101.0000	634.00
101.0500	739.00
101.1000	846.00
101.1500	935.00
101.2000	1032.00
101.2500	1124.00
101.3000	1274.00
101.3500	1186.00
101.4000	1315.00
101.4500	1246.00
101.5000	1184.00
101.5500	1088.00
101.6000	1008.00
101.6500	915.00
101.7000	916.00
101.7500	800.00
101.8000	704.00
101.8500	638.00
101.9000	624.00
101.9500	521.00
102.0000	536.00
102.0500	481.00
102.1000	491.00
102.1500	491.00
102.2000	456.00
102.2500	470.00
102.3000	460.00
102.3500	428.00
102.4000	465.00
102.4500	435.00
102.5000	473.00
102.5500	421.00
102.6000	432.00
102.6500	432.00
102.7000	445.00
102.7500	432.00
102.8000	483.00
102.8500	432.00
102.9000	428.00
102.9500	462.00
103.0000	413.00
103.0500	462.00
103.1000	438.00
103.1500	436.00
103.2000	429.00
103.2500	413.00
103.3000	443.00
103.3500	417.00
103.4000	404.00
103.4500	430.00
103.5000	435.00
103.5500	458.00
103.6000	477.00
103.6500	394.00
103.7000	385.00
103.7500	445.00
103.8000	448.00
103.8500	422.00
103.9000	458.00
103.9500	422.00
104.0000	436.00
104.0500	442.00
104.1000	444.00
104.1500	438.00
104.2000	444.00
104.2500	411.00
104.3000	448.00
104.3500	408.00
104.4000	416.00
104.4500	427.00
104.5000	441.00
104.5500	454.00
104.6000	416.00
104.6500	499.00
104.7000	428.00
104.7500	480.00
104.8000	439.00
104.8500	416.00
104.9000	484.00
104.9500	433.00
105.0000	433.00
105.0500	408.00
105.1000	439.00
105.1500	389.00
105.2000	454.00
105.2500	458.00
105.3000	441.00
105.3500	450.00
105.4000	438.00
105.4500	421.00
105.5000	469.00
105.5500	454.00
105.6000	439.00
105.6500	426.00
105.7000	428.00
105.7500	473.00
105.8000	441.00
105.8500	461.00
105.9000	446.00
105.9500	453.00
106.0000	448.00
106.0500	416.00
106.1000	440.00
106.1500	464.00
106.2000	454.00
106.2500	442.00
106.3000	501.00
106.3500	467.00
106.4000	471.00
106.4500	508.00
106.5000	491.00
106.5500	508.00
106.6000	490.00
106.6500	528.00
106.7000	546.00
106.7500	584.00
106.8000	594.00
106.8500	537.00
106.9000	581.00
